iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
COK,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,0,tonnes,annual,2022-10-10 17:13:05.228092,
COK,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,0,tonnes,annual,2022-10-10 17:13:05.228097,
COL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228169,
COL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228173,
COM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228262,
COM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228269,
CPV,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228351,
CPV,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228357,
CRI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228438,
CRI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228443,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228527,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228532,
CUW,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228616,
CUW,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228621,
CXR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2,0,tonnes,annual,2022-10-10 17:13:05.228697,
CXR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228703,
CXR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228708,
CXR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,0,tonnes,annual,2022-10-10 17:13:05.228712,
CXR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,0,tonnes,annual,2022-10-10 17:13:05.228719,
CYM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228791,
CYM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228795,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-4194961.0411381,tonnes,annual,2022-10-10 17:13:05.228537,2022-10-24 16:24:56.315225
CYP,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228878,
CYP,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.228882,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-4194961.0411381,tonnes,annual,2022-10-10 17:13:05.228542,2022-10-24 16:24:56.315225
CUW,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2,50185.70814895584,tonnes,annual,2022-10-10 17:13:05.228611,2022-10-24 16:24:56.315225
CZE,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.228965,
CZE,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.22897,
DEU,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229053,
DEU,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.22906,
DJI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229143,
DJI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229147,
DMA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229228,
DMA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229234,
DNK,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229315,
DNK,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.22932,
DOM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229403,
DOM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229408,
DZA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229493,
DZA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229497,
ECU,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229579,
ECU,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229584,
EGY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229667,
EGY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229671,
ERI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229754,
ERI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229759,
ESH,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229841,
ESH,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229848,
ESP,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.229931,
ESP,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.229936,
EST,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230019,
EST,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230024,
ETH,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230105,
ETH,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230111,
FIN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230195,
FIN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.2302,
FJI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230284,
FJI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230289,
FLK,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230372,
FLK,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230377,
FRA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230458,
FRA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230463,
FRO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230546,
FRO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230551,
FSM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2,0,tonnes,annual,2022-10-10 17:13:05.230627,
FSM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230634,
FSM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230639,
FSM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,0,tonnes,annual,2022-10-10 17:13:05.230644,
FSM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,0,tonnes,annual,2022-10-10 17:13:05.230648,
GAB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230736,
GAB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230742,
GBR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230824,
GBR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230828,
GEO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.230911,
GEO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.230915,
GGY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.231014,
GGY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.231021,
GHA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.231104,
GHA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.231109,
GIB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.231389,
GIB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.231395,
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.231575,
GIN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.23158,
GLP,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.231698,
GLP,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.231727,
GMB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.23182,
GMB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.231829,
GNB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.231926,
GNB,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.231931,
GNQ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232023,
GNQ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232029,
GRC,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232117,
GRC,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232122,
GRD,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232209,
GRD,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232214,
GRL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232303,
GRL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232308,
GTM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232396,
GTM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232402,
GUF,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232488,
GUF,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232493,
GUM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2,0,tonnes,annual,2022-10-10 17:13:05.232576,
GUM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232581,
GUM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232586,
GUM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,0,tonnes,annual,2022-10-10 17:13:05.232592,
GUM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,0,tonnes,annual,2022-10-10 17:13:05.232596,
GUY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232671,
GUY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232678,
HKG,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232762,
HKG,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232767,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2,0,tonnes,annual,2022-10-10 17:13:05.232846,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232852,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232857,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,0,tonnes,annual,2022-10-10 17:13:05.232862,
HMD,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,0,tonnes,annual,2022-10-10 17:13:05.232866,
HND,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.232943,
HND,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.232948,
HRV,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233034,
HRV,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233041,
HTI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233127,
HTI,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233132,
HUN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233216,
HUN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233221,
IDN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233305,
IDN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233312,
IMN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233398,
IMN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233402,
IND,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233563,
IND,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233575,
IOT,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2,0,tonnes,annual,2022-10-10 17:13:05.233711,
IOT,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233717,
IOT,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233722,
IOT,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,0,tonnes,annual,2022-10-10 17:13:05.233727,
IOT,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,0,tonnes,annual,2022-10-10 17:13:05.233732,
IRL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233813,
IRL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233818,
IRN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233904,
IRN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.233909,
IRQ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.233998,
IRQ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234003,
ISL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234092,
ISL,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234097,
ISR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234185,
ISR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.23419,
ITA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234278,
ITA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234283,
JAM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234369,
JAM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234374,
JEY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234458,
JEY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234466,
JOR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234551,
JOR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234555,
JPN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234646,
JPN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234651,
KAZ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234736,
KAZ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234741,
KEN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234824,
KEN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234829,
KGZ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.234918,
KGZ,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.234923,
KHM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235008,
KHM,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235013,
KIR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2,0,tonnes,annual,2022-10-10 17:13:05.235091,
KIR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235096,
KIR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235103,
KIR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_100yr,0,tonnes,annual,2022-10-10 17:13:05.235108,
KIR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,co2e_20yr,0,tonnes,annual,2022-10-10 17:13:05.235113,
KNA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235187,
KNA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235192,
KOR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235276,
KOR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235285,
KWT,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.23537,
KWT,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235377,
LAO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235461,
LAO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235466,
LBN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235554,
LBN,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235559,
LBR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235643,
LBR,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235648,
LBY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235737,
LBY,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235742,
LCA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235828,
LCA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235833,
LIE,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.235918,
LIE,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.235923,
LKA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.236007,
LKA,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.236013,
LSO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.236097,
LSO,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.236105,
LTU,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,ch4,,tonnes,annual,2022-10-10 17:13:05.236188,
LTU,2017-01-01 00:00:00,2017-12-31 00:00:00,net-grassland-emissions,n2o,,tonnes,annual,2022-10-10 17:13:05.236193,
